filename,width,height,class,xmin,ymin,xmax,ymax
subtrain_original_IMG_1564-jpg_4626ea04-a14d-4c40-836d-ef41081cbf35_jpg.rf.a0bb9ee99cd26d8d06f4fff302137dbf.jpg,416,416,f,100,224,256,384
subtrain_original_IMG_1234-jpg_28c6f998-9555-48ac-9611-cce993a9d4a5_jpg.rf.a092d74bafeeb3c73654ea0df82587ca.jpg,416,416,six,0,127,364,357
IMG_1418_jpg.rf.a12a0e033c0eba8f41cd4c39608801cf.jpg,416,416,th,118,122,306,355
IMG_1561_jpg.rf.a1dcba26136f41e81da32b2607352296.jpg,416,416,gh,57,246,292,360
subtrain_original_IMG_1247-jpg_acacad5f-2850-4c19-a6a5-233d3e5d992c_jpg.rf.a1b45b4f4c854f180d7a48e37a2f64a8.jpg,416,416,seven,4,87,415,366
subtrain_original_IMG_1531-jpg_c3904282-d65f-4711-a661-a9d17ad378c5_jpg.rf.a1e8ccdde5e9f96057dd43e52e00759f.jpg,416,416,dh,158,175,338,304
IMG_1508_jpg.rf.a1e3092ee009f090cf66eeb41067b534.jpg,416,416,s,68,155,225,394
subtrain_original_IMG_1502-jpg_86aefe77-9a5f-4ace-8d4b-485c2eafa5df_jpg.rf.a20d3bd69de62aa5845768ad9a2aca6c.jpg,416,416,z,112,261,307,416
subtrain_original_IMG_1401-jpg_864fca34-91d3-45ff-ad60-20d36cd1c716_jpg.rf.a24b75956bb251fbefb40e4f0fdbf173.jpg,416,416,c,70,34,252,258
subtrain_original_IMG_1626-jpg_c8465277-e185-43a9-b8e5-8d1bb8f259fd_jpg.rf.a21338a3fa2eec5775694417682a0bf4.jpg,416,416,w,39,146,282,298
subtrain_original_IMG_1600-jpg_7f1e1e34-c025-4be0-a361-c07a88fc7f03_jpg.rf.a2cea555613c6b78d18027bbcc7f1158.jpg,416,416,m,126,171,260,340
IMG_1810_jpg.rf.a286e4fcb66822a68bc13808446e54aa.jpg,416,416,k,151,159,309,372
subtrain_original_IMG_1585-jpg_21d85b8f-6b8a-4201-8b24-eb19347a982b_jpg.rf.a2d9edd77f6f903c11803f899101577a.jpg,416,416,k,151,123,286,356
subtrain_original_IMG_1564-jpg_acce2068-7d71-4d0d-866d-26f267594105_jpg.rf.a2e197d813f6447a58fc78a9d94b2107.jpg,416,416,f,109,223,264,383
subtrain_original_IMG_1519-jpg_bb208874-5df7-4b42-a507-e5403ae0005d_jpg.rf.a3363ca67d587fbd6726f7f3bf6e318c.jpg,416,416,ss,31,197,189,308
subtrain_original_IMG_1435-jpg_edc04726-36fc-4391-9996-b8a4dc48152d_jpg.rf.a3488e05ca0b00f034e51e5b0d1f48df.jpg,416,416,B,103,51,264,232
IMG_1776_jpg.rf.a3adce1619bbd8f63a2289d571a895e9.jpg,416,416,gh,72,258,342,416
IMG_1749_jpg.rf.a3a80d3432d6f7a67956b3adc6bb4aa5.jpg,416,416,t,83,180,350,415
IMG_1412_jpg.rf.a383e0802e258c5bb3218ad18c3c25b6.jpg,416,416,th,19,164,202,416
IMG_1289_jpg.rf.a3c12116f564b6acc207006a78e2f4f0.jpg,416,416,zero,59,183,277,388
subtrain_original_IMG_1270-jpg_3adbbf3d-77b9-4528-9d67-e987b562a2c8_jpg.rf.a47cc7d1f6c52ccada858404447f673c.jpg,416,416,nine,4,122,381,355
subtrain_original_IMG_1547-jpg_05b4c05b-83a2-433e-81f9-e21a45f2a31b_jpg.rf.a48288eba6c258deefd9eafade2927ce.jpg,416,416,dha,108,205,285,415
subtrain_original_IMG_1495-jpg_63389093-8c57-4edb-810c-a9c562b1c99e_jpg.rf.a478c861f65bf1c1d2549f59512239cc.jpg,416,416,r,64,169,254,363
subtrain_original_IMG_1545-jpg_f731d137-abc2-4cfd-88da-93938f338bdd_jpg.rf.a4aefcd9dbeab8284ad6fa2c1d441360.jpg,416,416,dha,69,196,290,414
subtrain_original_IMG_1550-jpg_8a192df6-518c-426e-b07f-a23e926a37fc_jpg.rf.a4a6e0b69e89bba8d190b3bd42cdb356.jpg,416,416,dha,91,187,287,415
IMG_1174_jpg.rf.a4e717cf98d5a4257de791fde4f13d89.jpg,416,416,two,10,213,369,415
subtrain_original_IMG_1241-jpg_801a0cb7-33ac-4173-bd2b-2987ef6b0a58_jpg.rf.a4b5d16cbc281ca3b4c0428a5edfbc05.jpg,416,416,six,24,81,389,383
IMG-1976_jpg.rf.a4f011813a2cae3e4c3a7e3bc3122a26.jpg,416,416,y,163,74,344,198
IMG_1830_jpg.rf.a593be95036d38012b178c5ab5e9e7fa.jpg,416,416,m,196,157,390,320
IMG_1808_jpg.rf.a579946a332d0f4dedaee3d42d1d842e.jpg,416,416,k,136,98,269,302
subtrain_original_IMG_1562-jpg_33ddb481-f1a3-4214-879f-1f7509a01c08_jpg.rf.a5727c28a3e8331ec949c32b2bfa00a7.jpg,416,416,gh,63,258,294,386
subtrain_original_IMG_1472-jpg_9ad5b01b-b597-4126-a194-d3d254b38bc8_jpg.rf.a563b711e0f78ad39d5ed0431ff13fb6.jpg,416,416,kh,133,182,384,321
subtrain_original_IMG_1225-jpg_f40815c1-9f7e-47a3-a454-d24ddc89aa06_jpg.rf.a63152e16256f4f3f37010292fb3ba92.jpg,416,416,five,143,150,416,390
subtrain_original_IMG_1558-jpg_e70d301a-fa4a-41ee-879a-550f5169a82d_jpg.rf.a650e7541cdfd11b28e20d2e1e23bbbe.jpg,416,416,gh,81,302,305,415
IMG_1647_jpg.rf.a5d6269826271dfd6929e6c77b89ef11.jpg,416,416,h,77,237,326,368
IMG_1652_jpg.rf.a59836457524bc6ffcb6352cece19eb6.jpg,416,416,kh,150,95,367,219
subtrain_original_IMG_1481-jpg_879f2344-8a91-4816-bed1-2f561c95a004_jpg.rf.a67cc4842e643aea35726a0fb97afa3f.jpg,416,416,d,26,203,329,344
subtrain_original_IMG_1532-jpg_7625bd4f-163f-4922-b036-6f9e50c7ec01_jpg.rf.a6a86c961f63bd7fa68d264c31776c96.jpg,416,416,dh,77,188,257,349
subtrain_original_jpg-image-2-jpg_1d42ff0b-e145-4bb8-90d6-fd9bbbdf549f_jpg.rf.a6e709bfc0f058064724e342c4273beb.jpg,416,416,o,42,0,399,352
subtrain_original_IMG_1229-jpg_6608cd31-5b3f-4b22-a85e-c3ffbaa0dfcb_jpg.rf.a6c9ee70367890eb1efb4ef3ff588bf4.jpg,416,416,five,67,131,380,358
IMG_1327_jpg.rf.a745fd9d8ba36b3ba26cf51b877ad0cb.jpg,416,416,A,65,144,325,346
IMG-1950_jpg.rf.a80c69c183242de6231a0d6ef7daf126.jpg,416,416,B,95,123,198,259
subtrain_original_IMG_1611-jpg_93fd1d45-0edf-481d-ac94-9d30382df719_jpg.rf.a772f120bf8c35392218409a4f496af1.jpg,416,416,n,132,135,369,324
subtrain_original_IMG_1876-jpg_1b94a4e4-dbd8-4b82-8d8c-405be213adce_jpg.rf.a75bddb88b9fddab1f5ce71a8992e675.jpg,416,416,ka,164,85,299,235
subtrain_original_IMG_1367-jpg_869138e7-e49a-4cf3-b98e-fe20aeb36918_jpg.rf.a8d5cc1b66229b68f70b8053b41b17a6.jpg,416,416,nine,8,201,412,358
subtrain_original_IMG_1530-jpg_457c1684-b65e-4c2f-b64a-b682758ac915_jpg.rf.a87673cbe5b4fc15668ff2953136e688.jpg,416,416,dh,79,233,307,389
subtrain_original_IMG_1216-jpg_88b97de1-80a7-44e4-a1e9-09484f224f68_jpg.rf.a9db4c7454f29777ecac166cd2c17cc5.jpg,416,416,four,5,159,277,406
IMG_1207_jpg.rf.a98ace6a3c7f37f179cf4a5c604ebdda.jpg,416,416,four,111,131,364,351
subtrain_original_IMG_1591-jpg_c73365e9-c4ed-4dc7-966f-dfc867b99d26_jpg.rf.aa850f7da31acc7b2f1a2e6be9076318.jpg,416,416,l,21,111,317,322
subtrain_original_IMG_1485-jpg_9f09b9a4-5d59-4f61-b8de-4ef3a9f4b393_jpg.rf.a9f4868f3e7b432e16451bfa05c36dc7.jpg,416,416,the,177,193,409,352
subtrain_original_jpg-image-4-jpg_edb770a4-6276-4a6a-88ad-a4704dcfdaa1_jpg.rf.a9f6157ac4c4d153e202ea758243fdc5.jpg,416,416,o,31,4,381,370
subtrain_original_IMG_1605-jpg_0d70da30-cd86-4796-a4d7-7d9a05b9e106_jpg.rf.aa07c10de29db226f4671bfc00441559.jpg,416,416,n,88,130,303,326
subtrain_original_IMG_1269-jpg_40cee8fd-e057-42b7-8c76-9cd76ba18754_jpg.rf.ab752290773b4490e89651c6f0e91297.jpg,416,416,nine,2,110,395,359
subtrain_original_IMG_1506-jpg_c9004ee5-c780-4740-8da6-58d613ca952d_jpg.rf.aba9363d180d616435fbe3239cfb93b7.jpg,416,416,s,51,124,225,372
IMG_1690_jpg.rf.ab91e7cff91ec30e69ec6576dbe991a2.jpg,416,416,z,56,217,292,378
IMG_1461_jpg.rf.abc4d9592b662b7d3740a7e6bf399358.jpg,416,416,h,93,172,322,291
subtrain_original_IMG_1410-jpg_2075082b-59dc-4590-bd5a-062e59cfbce7_jpg.rf.abf3c079541a6ae3e27dc20423df0bcb.jpg,416,416,th,3,155,217,415
subtrain_original_IMG_1412-jpg_c683dc6e-e150-45bb-a0ea-b9f0cf6fc5dc_jpg.rf.abe6fa655aa92b6b11287469ab59d31e.jpg,416,416,th,4,159,202,415
subtrain_original_IMG_1568-jpg_ef29a5ee-c99a-40ae-8a3f-8d333780a86a_jpg.rf.abfb094d429012feedfaaf2c43e9f90d.jpg,416,416,f,161,260,316,415
IMG_1708_jpg.rf.abfc9651e4681bed0c8c2104bb884eb3.jpg,416,416,ch,93,122,354,416
IMG_1224_jpg.rf.ac43278715461213e19dae4e3525b2ab.jpg,416,416,five,80,201,412,416
subtrain_original_IMG_1385-jpg_4f6e8be0-378f-4182-8536-31805de327ae_jpg.rf.ac53a17051d0cdf0304acbffacbba317.jpg,416,416,B,42,122,301,416
IMG_1819_jpg.rf.ac87ec804e3ac48b109488a9e6cf9099.jpg,416,416,l,57,140,295,340
subtrain_original_IMG_1532-jpg_19fe4ef2-d1d2-4dc7-b94e-721b8dfd9346_jpg.rf.ac97363385dc013c9af9552a0fb6e821.jpg,416,416,dh,67,188,256,358
IMG_1368_jpg.rf.ad080f569da80ed904406d7ce697104c.jpg,416,416,nine,25,198,376,367
IMG_1483_jpg.rf.ad1e254b3953e81d472ad659c5701ae2.jpg,416,416,d,14,256,302,390
IMG_1282_jpg.rf.ada27ce4696bcd20edcfc187ee838a2b.jpg,416,416,ten,17,131,386,333
subtrain_original_IMG_1545-jpg_09a6b3ee-4132-43a8-acd7-0319bc07b853_jpg.rf.addcf1ee9a8600490ce33120952739f0.jpg,416,416,dha,108,174,295,415
IMG_1874_jpg.rf.add7f453c77d4151358b32bbeb65b08b.jpg,416,416,ka,135,82,248,228
subtrain_original_IMG_1545-jpg_f842bd91-f2c6-42e5-910a-e4bb8391b920_jpg.rf.ade50ea84a5693e902c68b082abd6559.jpg,416,416,dha,108,191,290,414
subtrain_original_IMG_1558-jpg_f16c0c0f-8321-4fee-82c8-094d4ad0f36e_jpg.rf.ad42772ea84f0ccedfa0db1cd46e006e.jpg,416,416,gh,10,301,253,415
subtrain_original_IMG_1532-jpg_03b7a112-7e16-464f-8c10-a6af6d5c291f_jpg.rf.adfa473e8706c70bfabf2f36219e1351.jpg,416,416,dh,54,193,253,347
subtrain_original_IMG_1487-jpg_c52a338f-227e-4bfb-9b53-37e370e0e881_jpg.rf.adfea9d082da8b6963bd8e3333b81940.jpg,416,416,the,91,204,342,386
subtrain_original_IMG_1554-jpg_83b701ba-b11e-4886-8ab2-7b05850a0330_jpg.rf.ae37631f9837ffe6a28d24edb8a9570c.jpg,416,416,aa,118,305,326,415
jpg-image-6_jpg.rf.ae34133c2395605d7973d3c36dfd007b.jpg,416,416,o,70,68,407,370
IMG_1611_jpg.rf.aeae349d0be5a6ed24c3e6aa24fc14b5.jpg,416,416,n,138,144,345,328
subtrain_original_IMG_1538-jpg_b402c0d6-41b7-454f-b33a-b4dd7ae8a00e_jpg.rf.aef3d226cbfa6af056b28c4a211e31fe.jpg,416,416,t,155,143,358,377
subtrain_original_IMG_1625-jpg_3825ee00-4667-48c5-ad55-ed4b2368934c_jpg.rf.af04c4d6026f92c142a1e6dfbcd1012a.jpg,416,416,w,136,171,341,319
subtrain_original_IMG_1529-jpg_3e5490db-0667-4d9c-a55d-a049a73b2b92_jpg.rf.ae90dac2a8441cca5f5c3e1e81dd8cc4.jpg,416,416,ss,178,238,352,343
subtrain_original_IMG_1404-jpg_5dbaf0f1-e04d-4995-b987-8c4c5289867f_jpg.rf.af132f9eb3d7734732d4e7b7c12e7c96.jpg,416,416,c,172,48,354,272
subtrain_original_IMG_1601-jpg_23b7e06d-0f13-4b53-abc0-d40ff126731b_jpg.rf.af158e9cfa76c1ae10f60db3e8d4e1de.jpg,416,416,m,95,204,295,415
subtrain_original_IMG_1468-jpg_dc6a4054-bd25-4727-a364-dc95c4a43616_jpg.rf.af8006a6764361bd4567350118361b2c.jpg,416,416,kh,81,188,318,382
IMG_1755_jpg.rf.afadfeec2d2e8b85b92be4ec2884549d.jpg,416,416,dha,85,109,301,348
subtrain_original_IMG_1369-jpg_8c2b9271-8280-4d15-a84e-b59919fdebc8_jpg.rf.af2cbabc91e50e81c07a221b5f936e53.jpg,416,416,nine,6,183,414,366
IMG_1617_jpg.rf.afc7353bb71cef4b1ae40a464df0262c.jpg,416,416,ha,102,272,238,386
subtrain_original_IMG_1534-jpg_a2c98828-889f-4196-a100-b061629d36c6_jpg.rf.afc9b64e011712cde30579d099b7cf2b.jpg,416,416,dh,79,275,313,402
IMG_1773_jpg.rf.af937e0cebeeb8e71a93eebcbcae790e.jpg,416,416,gh,38,171,337,329
subtrain_original_IMG_1618-jpg_4eabf4e9-bb06-4c97-967a-8563cbffab81_jpg.rf.afde58c892a458a823e32dbb32eb20ab.jpg,416,416,ha,107,294,286,416
IMG_1253_jpg.rf.b00733d9d530ce8f187dc5a66b57de66.jpg,416,416,eight,13,107,411,319
subtrain_original_IMG_1878-jpg_23aeef90-f1d9-4e1c-8458-42b70207f625_jpg.rf.b00747370d8f8219cb9345bfb6f4d681.jpg,416,416,ka,267,153,386,293
IMG_1605_jpg.rf.b0c3d69084788a61669a783a7eec6ad9.jpg,416,416,n,97,134,277,308
subtrain_original_IMG_1347-jpg_efd062af-66a7-4ec4-b619-c0a4b4a960b3_jpg.rf.afccf3bb4c01ac5c4ba403a55593f450.jpg,416,416,six,5,54,401,306
subtrain_original_IMG_1501-jpg_5a411218-00fa-4aaf-8331-4aa4f6281630_jpg.rf.b02652e51079e35429d001111fc0774f.jpg,416,416,z,109,165,298,320
IMG_1644_jpg.rf.b134e5a0516c3efebd92d3d8b3fda296.jpg,416,416,h,118,248,368,378
IMG_1274_jpg.rf.b026bff59bcf61c146740d48a0ecc7e5.jpg,416,416,nine,20,135,415,334
subtrain_original_IMG_1566-jpg_997a33c3-60f9-49b7-8f3a-6d3bbcd529fa_jpg.rf.b16be2bc5870f013e01b0f32c99b4fb4.jpg,416,416,f,112,200,245,343
IMG_1756_jpg.rf.b1c81a3a41dceee07c90531289a317ba.jpg,416,416,dha,73,112,289,351
subtrain_original_IMG_1241-jpg_fe4859f0-d045-4005-9e01-38017aa1ded3_jpg.rf.b1e8e8d3ca3d1d9ea2a3fd9839d4c5d9.jpg,416,416,six,29,81,394,383
IMG_1398_jpg.rf.b21dab60cb6abda3956670be01e0364a.jpg,416,416,c,148,194,330,416
subtrain_original_IMG_1539-jpg_512d9d5c-9c0f-4bf7-9291-45cf5670280e_jpg.rf.b24c62dbde3fbfc459ddd9a6b98f18e7.jpg,416,416,t,135,146,345,352
subtrain_original_IMG_1519-jpg_5c00cc68-8e1e-4087-8f86-f37a45d92616_jpg.rf.b2a69c06cb8503d79301ee45a50f6f1a.jpg,416,416,ss,25,194,183,305
subtrain_original_IMG_1620-jpg_1eaea590-2d3a-4cf6-aa07-11a166d8d091_jpg.rf.b289a1293f7ef7bf7679d17627b2a865.jpg,416,416,w,165,174,309,302
subtrain_original_IMG_1526-jpg_f2df9b9b-db6c-43cb-834d-8c777bb68404_jpg.rf.b30185f45ebb47e2ee6f41ddaea91ab4.jpg,416,416,ss,161,315,338,413
subtrain_original_IMG_1238-jpg_36fe5819-8756-459a-9b8b-28b6246d7530_jpg.rf.b3b2606860aa6b2020f67ba5b216d44e.jpg,416,416,six,86,128,396,336
IMG_1594_jpg.rf.b364672b31f5020d7b106edb21b0c794.jpg,416,416,l,54,112,307,308
subtrain_original_IMG_1496-jpg_9a5f0793-ad7f-4333-81cd-2617d61c9f1f_jpg.rf.b37a51f4bbdabd755bd33bc193ecf983.jpg,416,416,r,24,175,226,387
subtrain_original_IMG_1569-jpg_b3f0ebdb-274f-40ad-bc9e-a9373f11c3f5_jpg.rf.b46ef7a535fa9da6ec2df328c2971d09.jpg,416,416,f,162,268,332,415
subtrain_original_IMG_1607-jpg_ad8a6fff-2d82-4995-b592-627514330795_jpg.rf.b3687a4206a16061df8a94faa4e85fe4.jpg,416,416,n,53,172,255,360
subtrain_original_IMG_1212-jpg_d998212e-4d70-4453-8ed3-06ff25a955bf_jpg.rf.b4c4fd84c8db1f09ec9f183d85cee679.jpg,416,416,four,0,196,258,408
subtrain_original_IMG_1272-jpg_59246a39-f01e-47e3-9031-9c15dc6f126c_jpg.rf.b48586e27bf6488ddf9c989b68f76c5a.jpg,416,416,nine,5,120,391,359
train_original_IMG_1145-jpg_f6477dfa-7741-4e52-a905-826e12195c1f_jpg.rf.b47a5b3806aa798300e9f626160a541f.jpg,416,416,A,104,2,413,361
subtrain_original_IMG_1227-jpg_9d5cf656-616b-4f80-acc4-2739c12801db_jpg.rf.b51249a5ef5a6576fe60be69029d9f64.jpg,416,416,five,32,141,317,363
jpg-image-16_jpg.rf.b55c48a2405cddcddc68bf4d2246c1d8.jpg,416,416,o,148,93,335,354
IMG_1321_jpg.rf.b559ad78b86ece75ccb051cbf07bcdc3.jpg,416,416,two,19,131,321,333
subtrain_original_IMG_1213-jpg_6bad510a-36b1-447d-84d3-8c6e923482a5_jpg.rf.b55a1c880e0d91898cd6d2b7f27ba4af.jpg,416,416,four,5,191,248,402
subtrain_original_IMG_1251-jpg_3f87c965-2a9c-4f1c-8025-0d0ad7956250_jpg.rf.b5f8588d63570504261a40591995f6db.jpg,416,416,eight,4,87,413,320
subtrain_original_IMG_1554-jpg_90877aa4-ee5a-433a-b235-87e69128fa65_jpg.rf.b5dcc706e6c286df5179fd75a53acad9.jpg,416,416,aa,156,309,392,416
subtrain_original_IMG_1532-jpg_2ac40f55-6e11-40aa-9545-6abccb691107_jpg.rf.b61a56df56372b6a51060a9dc41c4534.jpg,416,416,dh,74,193,254,322
subtrain_original_IMG_1617-jpg_ef6e854e-aeb9-4b46-a246-be02e16d74e3_jpg.rf.b58a9500050efe71fafab662382a3f52.jpg,416,416,ha,77,270,231,411
IMG_1689_jpg.rf.b66a9e1623f3b686fe4c61ca63eb8b2d.jpg,416,416,z,52,227,288,388
subtrain_original_IMG_1251-jpg_6d4cdc87-d68a-445f-ae8b-00b14ca3aa7d_jpg.rf.b67e11ab0865abe936fb23f865618fd3.jpg,416,416,eight,3,76,416,317
subtrain_original_IMG_1493-jpg_85beaad0-ca84-4eba-b08b-9451f781ce29_jpg.rf.b650f10dffbfa3a59f3d43b7ffb4c863.jpg,416,416,r,231,160,408,370
subtrain_original_IMG_1477-jpg_d677992e-1285-421f-9aa1-7740fa04d9fb_jpg.rf.b6562023a8d5bcd2b81a992c1de92704.jpg,416,416,d,8,115,312,289
subtrain_original_IMG_1214-jpg_81b1cd4e-33ff-4106-9aac-0aa41bcb2c73_jpg.rf.b6ae214ae8e9db09bb1c2988d124a462.jpg,416,416,four,84,195,303,359
subtrain_original_IMG_1612-jpg_4aa1812d-08d4-4d0b-a472-1b56fd065f43_jpg.rf.b6b84640eea1342ba2cd045970d38c01.jpg,416,416,ha,112,213,252,355
subtrain_original_IMG_1634-jpg_14263213-71e2-4490-8e6e-0d560dd13427_jpg.rf.b696dfdacdb69d62590aecf7136af6b5.jpg,416,416,y,100,178,332,346
subtrain_original_IMG_1616-jpg_2abd46b3-c6bc-4100-9409-a62e11ab2a7e_jpg.rf.b70aac0a582c0db041fe078e26464c55.jpg,416,416,ha,69,260,237,391
subtrain_original_IMG_1561-jpg_77a64112-4da9-4646-9abc-98488fa0dc70_jpg.rf.b798b9e51aa70f7020087c4967accbf4.jpg,416,416,gh,56,251,276,370
subtrain_original_IMG_1592-jpg_c2c03ee5-e8e4-4145-afd0-8802cd857bd7_jpg.rf.b72742d598b50d3e801fae8e05bafa57.jpg,416,416,l,63,111,322,327
subtrain_original_IMG_1535-jpg_66264c91-d32b-4f75-be10-9a01f82b8276_jpg.rf.b7d89f9a380d4b85cf1eb8282fc3a00d.jpg,416,416,dh,44,233,257,338
IMG_1845_jpg.rf.b82b560e5c9563cab3d7f9fbe1776149.jpg,416,416,ha,155,213,317,350
subtrain_original_IMG_1469-jpg_a4937856-0b61-43b9-83e6-400428409c46_jpg.rf.b876075d2a17bea4306290809126b75b.jpg,416,416,kh,81,212,373,402
IMG_1342_jpg.rf.b777019f5a55eaac41200de8e7292aa7.jpg,416,416,five,55,103,335,323
IMG_1610_jpg.rf.b871b129465698c2ad930c4947cf57be.jpg,416,416,n,109,123,316,308
IMG_1319_jpg.rf.b87062e5569001a44760b441918aca7a.jpg,416,416,two,82,78,384,280
subtrain_original_IMG_1527-jpg_ed53ddeb-1457-4fb4-a6c5-51a104234158_jpg.rf.b8a799bb6d478e887db6cfec2fa8c2c1.jpg,416,416,ss,158,318,336,415
IMG_1182_jpg.rf.b8f96e461f7cbbb6284ffbef464e007f.jpg,416,416,two,27,174,315,367
subtrain_original_IMG_1563-jpg_c453761c-07a9-4e6a-9f07-47b4417f2d7e_jpg.rf.b8cd5b0ac07fced14b5df2a4d4019846.jpg,416,416,f,160,211,288,359
IMG_1366_jpg.rf.b8f99b1f07c914a2f2ae5cb734e6c504.jpg,416,416,nine,19,129,402,298
IMG_1238_jpg.rf.b95a55709f5310c321edc47e7af91b10.jpg,416,416,six,85,126,399,340
IMG_1350_jpg.rf.b96d8689c5908add744f4c396c6f0be3.jpg,416,416,six,38,75,416,313
subtrain_original_IMG_1455-jpg_929244c5-c3f8-4888-aa7c-6a644939d4f7_jpg.rf.ba144b76372b4c80e1d37eb50ef3783a.jpg,416,416,j,132,170,333,280
subtrain_original_IMG_1482-jpg_9af1d41c-d628-444c-992c-a906da3eef4a_jpg.rf.b971b2ac9eb81e18c490fa30b30e7cce.jpg,416,416,d,28,225,295,357
subtrain_original_IMG_1528-jpg_79f96cdb-c4a8-428d-bca8-b323ebf73838_jpg.rf.ba699b72742efe107c583ac7180e6750.jpg,416,416,ss,204,263,349,366
IMG_1210_jpg.rf.babdd497cadc9a6a62d4352c070f5f49.jpg,416,416,four,129,112,377,332
subtrain_original_IMG_1463-jpg_3f6f646f-0fb4-4395-b433-f0878759bf7b_jpg.rf.bad612fce0065f7b1d9c920271def31e.jpg,416,416,h,43,161,362,302
subtrain_original_IMG_1562-jpg_7999cba4-5856-4907-89fe-6a460078c601_jpg.rf.bb2b97eefae750f2cc7d0286bbeda8f3.jpg,416,416,gh,116,251,314,375
IMG_1786_jpg.rf.bb2e953ce28823e2bca2c96a8ac28f6f.jpg,416,416,f,76,193,328,346
subtrain_original_IMG_1610-jpg_d7224193-7b5d-4d1d-af4f-a511d31ac671_jpg.rf.bb2da8ab1f3645acc0399b28dcb535f8.jpg,416,416,n,81,129,335,315
IMG_1529_jpg.rf.bb60bc3259b95d28a9b946c009e3bd6d.jpg,416,416,ss,173,239,340,351
subtrain_original_IMG_1492-jpg_b286b913-b3af-485a-9670-9bd39c5dfa5d_jpg.rf.bb4b58649dcc5df4c8835cdda003ac10.jpg,416,416,r,217,158,384,363
IMG_1645_jpg.rf.bb6e68d7a8b5e1eceeb5211aafb8952d.jpg,416,416,h,109,240,359,371
subtrain_original_IMG_1601-jpg_1c9b968f-a8c6-41e3-828c-3e5f8415cc96_jpg.rf.bbb6aa46b7d7ff007b95812519e0f1c3.jpg,416,416,m,140,214,334,415
subtrain_original_IMG_1211-jpg_482aa8df-5236-478b-b070-d7a4d8fc9c0b_jpg.rf.bb7c6cfd8f854c5da5063f2fe50d152a.jpg,416,416,four,8,147,268,378
subtrain_original_IMG_1416-jpg_2ee1f17a-98ad-4fe7-b40c-4d3c02a0cbd1_jpg.rf.bb793b1ed77756502a586e75c085b45a.jpg,416,416,th,217,132,416,416
subtrain_original_IMG_1509-jpg_2949d6f3-d406-49c7-ba1c-79ebe8bdbf1f_jpg.rf.bbd6be0dbc9b5c3e9c83b25da3bd84b9.jpg,416,416,s,90,110,274,372
IMG_1313_jpg.rf.bc2b175fe871b6126a4ef9290d23ca86.jpg,416,416,three,70,150,346,323
IMG_1768_jpg.rf.bc573e876a352b21db48c3e79df63351.jpg,416,416,aa,74,272,352,401
subtrain_original_IMG_1467-jpg_c251e965-612a-4f1b-b1fb-3c7bd7165a2d_jpg.rf.bc81c1bed9ccc0975ce4a36587350c9c.jpg,416,416,h,76,131,287,236
subtrain_original_IMG_1613-jpg_39df8929-8227-4c1a-8e33-365ea4cd9398_jpg.rf.bcaec2c788042a814cad119c4c7369cc.jpg,416,416,ha,90,257,280,406
subtrain_original_IMG_1618-jpg_fe31893c-5250-4b47-aad5-99ccf9af4a97_jpg.rf.bc732ca70dffc93708582bba59521d7d.jpg,416,416,ha,106,276,247,399
IMG_1242_jpg.rf.bc92e25cfe432db1137ddbaf8413f688.jpg,416,416,six,41,90,355,348
subtrain_original_IMG_1483-jpg_c4687159-9578-430b-b4dd-6614421b93d9_jpg.rf.bc1814a040f105f483927c9ec39ce1d2.jpg,416,416,d,23,258,308,392
IMG_1349_jpg.rf.bcb4401b81884837684c6c320318dbee.jpg,416,416,six,31,61,408,299
subtrain_original_IMG_1601-jpg_24d9d933-fd5a-4de7-8e03-cb9df89c221d_jpg.rf.bcc62f0a510a7bf68391abec5c227f52.jpg,416,416,m,141,209,299,416
subtrain_original_IMG_1296-jpg_e98c7f96-ebb6-455a-8919-73a35f8fba91_jpg.rf.bd3c639dc3bcbb0fdbfc8069f9091d63.jpg,416,416,zero,0,183,164,412
subtrain_original_IMG_1624-jpg_93fa834f-2390-46a4-a1b8-1e5d760feaac_jpg.rf.bd8f8103f326ec9b78d8a6d1b4c1a56f.jpg,416,416,w,137,199,344,317
IMG_1591_jpg.rf.bda87aed3d7d41c461f78e491812229b.jpg,416,416,l,59,117,306,301
jpg-image-4_jpg.rf.bda697a27fbc1bb14bca0d477a642ed2.jpg,416,416,o,52,47,388,349
subtrain_original_IMG_1462-jpg_3201c923-c364-4a3e-a28c-0898d7ada460_jpg.rf.be2940d04e5288ba3c47c64f344033c1.jpg,416,416,h,64,159,334,294
subtrain_original_IMG_1551-jpg_5ce90878-e98f-4ca1-99f4-f7e824898e40_jpg.rf.bdb1564acc022d672cafd2f60f47b7da.jpg,416,416,aa,74,300,313,399
IMG_1670_jpg.rf.be568ac22d4b648abeab77b68f8b62be.jpg,416,416,the,128,185,370,362
subtrain_original_IMG_1551-jpg_20d482ec-b276-4037-aa3d-1e47beaa631e_jpg.rf.be9dc5c628a4d0dfe70506887e080641.jpg,416,416,aa,68,303,307,402
subtrain_original_IMG_1612-jpg_a8d57d29-4fe3-4d1b-8020-0235515eabb4_jpg.rf.be7aeda12003f863b6b68b78dee54f0e.jpg,416,416,ha,125,208,258,349
subtrain_original_IMG_1628-jpg_63575018-f881-4c5f-a75a-c13b91c9d571_jpg.rf.be6d8f1700e84ecb9329ce2d3e5fc68b.jpg,416,416,w,106,163,281,328
